PatchName,mean_r,mean_g,mean_b,std_r,std_g,std_b
TCGA-EI-6508_nonMSIH_x26112_y8704_patch02793.png,220.8,181.68,192.75,28.97,58.25,51.77
TCGA-EI-6508_nonMSIH_x27136_y20480_patch02888.png,237.89,231.94,233.93,16.37,30.67,21.15
TCGA-EI-6508_nonMSIH_x28160_y22016_patch02986.png,236.28,227.78,230.7,18.48,35.34,25.25
TCGA-EI-6508_nonMSIH_x28160_y29184_patch02995.png,235.12,224.04,228.21,17.82,35.56,25.86
TCGA-EI-6508_nonMSIH_x31744_y21504_patch03239.png,238.1,232.42,234.2,15.57,28.94,19.77
TCGA-EI-6508_nonMSIH_x31744_y8704_patch03223.png,232.78,219.01,223.62,22.39,41.89,32.61
TCGA-EI-6508_nonMSIH_x3584_y27136_patch00187.png,213.68,195.42,209.23,41.0,57.72,40.64
TCGA-EI-6508_nonMSIH_x5120_y14848_patch00349.png,215.35,177.93,199.93,27.54,37.12,25.99
TCGA-EI-6508_nonMSIH_x5632_y30720_patch00441.png,194.58,150.11,180.67,42.51,60.42,41.6
TCGA-EI-6508_nonMSIH_x9216_y22016_patch00891.png,208.93,132.16,167.38,26.86,29.25,21.6
TCGA-EI-6508_nonMSIH_x9728_y27648_patch00971.png,205.59,151.42,181.75,33.72,43.93,31.08
TCGA-EI-6509_nonMSIH_x10240_y5632_patch00260.png,229.78,221.57,223.32,23.6,35.25,29.44
TCGA-EI-6509_nonMSIH_x11264_y3072_patch00291.png,225.58,213.13,216.96,25.4,38.44,31.99
TCGA-EI-6509_nonMSIH_x13824_y4608_patch00414.png,212.54,182.47,195.96,24.26,34.94,28.67
TCGA-EI-6509_nonMSIH_x14336_y2048_patch00446.png,204.76,154.77,177.58,27.76,40.19,31.46
TCGA-EI-6509_nonMSIH_x15360_y11776_patch00536.png,224.81,207.08,213.24,20.76,34.68,27.4
TCGA-EI-6509_nonMSIH_x15360_y24576_patch00550.png,229.79,219.37,221.0,20.05,34.33,29.14
TCGA-EI-6509_nonMSIH_x16384_y10240_patch00611.png,218.3,193.8,202.42,24.81,39.14,32.53
TCGA-EI-6509_nonMSIH_x16384_y2048_patch00595.png,194.23,138.63,163.96,41.36,60.84,46.96
TCGA-EI-6509_nonMSIH_x16896_y8704_patch00639.png,199.16,161.73,183.23,27.94,40.77,30.89
TCGA-EI-6509_nonMSIH_x17408_y8704_patch00669.png,200.72,163.78,185.18,22.76,31.64,24.2
TCGA-EI-6509_nonMSIH_x18944_y8704_patch00760.png,199.6,160.22,183.01,25.19,36.59,27.6
TCGA-EI-6509_nonMSIH_x19968_y14848_patch00843.png,235.37,232.07,231.46,18.45,28.67,23.38
TCGA-EI-6509_nonMSIH_x19968_y17920_patch00848.png,233.05,225.64,226.13,17.26,29.33,24.42
TCGA-EI-6509_nonMSIH_x19968_y2560_patch00819.png,196.44,146.53,172.35,30.48,39.08,31.04
TCGA-EI-6509_nonMSIH_x20992_y4096_patch00887.png,194.3,147.8,174.74,25.84,33.88,26.6
TCGA-EI-6509_nonMSIH_x22016_y8192_patch00964.png,211.03,173.35,191.26,31.43,60.61,45.4
TCGA-EI-6509_nonMSIH_x23040_y11264_patch01033.png,211.82,151.28,173.34,23.32,37.96,30.54
TCGA-EI-6509_nonMSIH_x24064_y13312_patch01102.png,236.76,231.9,231.97,14.76,27.66,22.12
TCGA-EI-6509_nonMSIH_x2560_y11776_patch00051.png,235.7,231.01,230.31,14.55,26.69,22.59
TCGA-EI-6509_nonMSIH_x26112_y2048_patch01219.png,184.45,124.32,158.08,29.6,34.15,26.61
TCGA-EI-6509_nonMSIH_x26624_y13312_patch01275.png,187.62,152.3,175.39,46.04,54.54,42.05
TCGA-EI-6509_nonMSIH_x27648_y4096_patch01323.png,189.53,125.14,157.53,32.13,40.19,31.0
TCGA-EI-6509_nonMSIH_x29184_y12800_patch01441.png,207.52,180.56,195.2,40.47,53.51,40.88
TCGA-EI-6509_nonMSIH_x29184_y13824_patch01443.png,236.82,232.69,232.1,16.3,28.13,23.05
TCGA-EI-6509_nonMSIH_x30720_y14848_patch01547.png,238.33,234.78,233.69,11.59,23.14,18.84
TCGA-EI-6509_nonMSIH_x33792_y8192_patch01750.png,216.19,131.49,158.34,13.28,18.56,16.29
TCGA-EI-6509_nonMSIH_x35328_y5120_patch01850.png,193.27,149.12,173.68,35.23,53.35,40.7
TCGA-EI-6509_nonMSIH_x36352_y14848_patch01930.png,225.7,205.9,210.97,18.58,31.23,26.71
TCGA-EI-6509_nonMSIH_x6144_y4608_patch00122.png,232.4,223.17,223.94,17.05,26.98,24.24
TCGA-EI-6509_nonMSIH_x6144_y7680_patch00128.png,235.29,228.66,228.5,14.14,25.53,22.07
TCGA-EI-6510_nonMSIH_x10544_y8768_patch00467.png,202.75,134.5,167.47,32.95,38.49,30.09
TCGA-EI-6510_nonMSIH_x11056_y9280_patch00510.png,181.79,125.29,162.12,47.05,61.0,43.37
TCGA-EI-6510_nonMSIH_x12080_y24128_patch00620.png,234.32,228.13,230.69,21.04,33.53,24.01
TCGA-EI-6510_nonMSIH_x14128_y15936_patch00780.png,206.51,132.12,166.48,29.06,30.41,23.15
TCGA-EI-6510_nonMSIH_x14128_y8768_patch00766.png,208.78,155.18,180.11,39.97,68.29,49.86
TCGA-EI-6510_nonMSIH_x16176_y9280_patch00938.png,191.26,114.03,151.52,40.64,49.47,37.52
TCGA-EI-6510_nonMSIH_x17712_y22080_patch01097.png,200.33,150.38,178.59,41.45,48.96,37.32
TCGA-EI-6510_nonMSIH_x18224_y9280_patch01121.png,207.71,121.6,158.64,26.2,26.4,20.46
TCGA-EI-6510_nonMSIH_x20784_y7744_patch01370.png,201.08,123.32,159.97,34.66,34.79,27.27
TCGA-EI-6510_nonMSIH_x21808_y5696_patch01463.png,168.3,96.01,142.24,42.61,35.64,28.38
TCGA-EI-6510_nonMSIH_x22320_y11328_patch01523.png,187.3,123.31,160.44,41.73,56.68,40.94
TCGA-EI-6510_nonMSIH_x22320_y20032_patch01540.png,168.51,106.64,148.23,48.34,56.56,41.99
TCGA-EI-6510_nonMSIH_x23856_y25152_patch01691.png,198.73,170.13,190.47,50.6,58.11,44.24
TCGA-EI-6510_nonMSIH_x23856_y3136_patch01648.png,165.88,107.25,145.79,55.1,69.11,51.83
TCGA-EI-6510_nonMSIH_x24880_y11328_patch01757.png,190.88,97.05,135.63,37.18,35.72,30.45
TCGA-EI-6510_nonMSIH_x24880_y4160_patch01743.png,223.72,203.18,215.42,35.29,61.3,42.28
TCGA-EI-6510_nonMSIH_x28464_y15424_patch02136.png,208.76,133.88,167.72,28.53,36.56,27.92
TCGA-EI-6510_nonMSIH_x29488_y11840_patch02237.png,200.85,124.97,160.87,36.77,38.3,29.12
TCGA-EI-6510_nonMSIH_x29488_y8768_patch02231.png,183.21,106.69,147.46,45.43,42.66,33.83
TCGA-EI-6510_nonMSIH_x30000_y4160_patch02276.png,169.15,104.93,148.52,47.77,45.19,35.54
TCGA-EI-6510_nonMSIH_x31024_y16960_patch02407.png,214.49,156.48,184.84,26.99,33.43,24.7
TCGA-EI-6510_nonMSIH_x31536_y10816_patch02449.png,194.59,132.23,166.98,43.23,49.56,36.82
TCGA-EI-6510_nonMSIH_x31536_y5696_patch02439.png,202.05,162.56,186.24,49.57,77.41,55.27
TCGA-EI-6510_nonMSIH_x32048_y12352_patch02505.png,201.05,124.9,160.59,34.67,38.34,29.69
TCGA-EI-6510_nonMSIH_x32048_y21056_patch02521.png,220.68,170.75,194.62,22.07,31.1,22.01
TCGA-EI-6510_nonMSIH_x33072_y13888_patch02610.png,208.85,182.65,199.4,51.47,78.87,56.74
TCGA-EI-6510_nonMSIH_x33072_y25664_patch02628.png,216.61,184.5,203.66,26.6,33.75,24.56
TCGA-EI-6510_nonMSIH_x33584_y6720_patch02640.png,212.93,192.34,203.12,55.37,82.48,64.96
TCGA-EI-6510_nonMSIH_x43312_y28224_patch02989.png,147.81,136.14,142.61,109.65,104.04,106.47
TCGA-EI-6510_nonMSIH_x6960_y19008_patch00251.png,218.47,171.67,195.11,19.91,27.88,19.88
TCGA-EI-6511_nonMSIH_x13664_y8704_patch00748.png,229.23,222.65,225.96,33.42,51.2,39.32
TCGA-EI-6511_nonMSIH_x14688_y25088_patch00870.png,203.76,115.01,146.92,28.1,28.88,24.52
TCGA-EI-6511_nonMSIH_x15712_y12288_patch00934.png,188.36,138.69,164.0,51.4,78.4,59.67
TCGA-EI-6511_nonMSIH_x15712_y22016_patch00953.png,183.86,115.56,147.28,48.49,47.5,38.63
TCGA-EI-6511_nonMSIH_x18784_y13824_patch01171.png,169.43,99.36,131.16,54.79,67.16,54.84
TCGA-EI-6511_nonMSIH_x19296_y13312_patch01211.png,187.52,98.62,133.13,35.97,37.56,31.35
TCGA-EI-6511_nonMSIH_x21344_y15872_patch01386.png,183.63,87.26,122.51,38.62,31.87,28.85
TCGA-EI-6511_nonMSIH_x21344_y29184_patch01412.png,178.35,91.2,115.74,39.07,38.3,43.56
TCGA-EI-6511_nonMSIH_x22880_y20480_patch01531.png,197.28,94.01,127.42,31.9,29.7,26.75
TCGA-EI-6511_nonMSIH_x26464_y14848_patch01833.png,185.05,83.54,114.12,39.86,44.39,39.57
TCGA-EI-6511_nonMSIH_x26464_y20480_patch01843.png,177.06,83.38,118.82,44.8,33.06,30.16
TCGA-EI-6511_nonMSIH_x29024_y7680_patch02036.png,166.21,93.38,123.64,50.33,65.36,56.46
TCGA-EI-6511_nonMSIH_x30048_y16896_patch02142.png,160.14,76.2,115.77,41.34,45.23,37.19
TCGA-EI-6511_nonMSIH_x30560_y9216_patch02171.png,191.2,118.02,146.1,42.59,63.66,52.15
TCGA-EI-6511_nonMSIH_x31584_y7168_patch02250.png,182.96,88.37,123.0,39.8,37.75,34.08
TCGA-EI-6511_nonMSIH_x34656_y17408_patch02500.png,223.24,198.51,204.36,36.04,67.43,58.12
TCGA-EI-6511_nonMSIH_x37728_y19456_patch02696.png,209.27,167.12,179.73,43.51,79.15,66.3
TCGA-EI-6511_nonMSIH_x39264_y12800_patch02785.png,198.54,119.36,139.68,42.67,76.14,65.47
TCGA-EI-6511_nonMSIH_x3936_y24576_patch00075.png,181.19,132.46,164.56,40.86,48.05,35.88
TCGA-EI-6511_nonMSIH_x40288_y14848_patch02855.png,218.93,153.51,156.26,28.78,91.95,88.34
TCGA-EI-6511_nonMSIH_x41824_y3072_patch02949.png,167.24,108.49,136.16,56.64,82.38,65.67
TCGA-EI-6511_nonMSIH_x43872_y16384_patch03165.png,200.73,149.12,167.58,46.44,81.04,64.21
TCGA-EI-6511_nonMSIH_x4448_y16896_patch00087.png,185.22,125.71,158.59,40.8,42.62,32.82
TCGA-EI-6511_nonMSIH_x44896_y14848_patch03260.png,204.6,148.65,161.19,44.65,87.91,75.43
TCGA-EI-6511_nonMSIH_x47456_y16896_patch03505.png,165.02,69.71,95.28,41.26,35.83,41.96
TCGA-EI-6511_nonMSIH_x48480_y0_patch03573.png,158.81,83.11,117.94,45.99,52.81,44.68
TCGA-EI-6511_nonMSIH_x48992_y11264_patch03646.png,185.98,89.93,114.06,46.21,59.82,53.41
TCGA-EI-6511_nonMSIH_x4960_y19968_patch00121.png,214.93,170.77,186.92,27.08,43.56,38.7
TCGA-EI-6511_nonMSIH_x52576_y18944_patch04017.png,182.21,109.68,143.69,37.52,37.22,31.77
TCGA-EI-6511_nonMSIH_x57184_y29184_patch04153.png,168.11,163.97,165.01,105.45,105.07,104.17
TCGA-EI-6882_MSIH_x19377_y7304_patch01181.png,208.92,187.26,202.58,43.75,62.72,44.51
TCGA-EI-6882_MSIH_x20401_y10376_patch01225.png,194.15,156.02,182.12,36.6,47.27,32.56
TCGA-EI-6882_MSIH_x20401_y4232_patch01214.png,207.67,179.43,198.74,35.29,43.99,29.98
TCGA-EI-6882_MSIH_x20401_y8328_patch01221.png,204.71,178.5,197.57,37.96,51.84,35.96
TCGA-EI-6882_MSIH_x21937_y10376_patch01287.png,229.32,220.42,225.57,24.14,37.09,26.31
TCGA-EI-6882_MSIH_x21937_y12936_patch01292.png,197.16,157.11,183.11,34.48,44.89,31.16
TCGA-EI-6882_MSIH_x21937_y8328_patch01284.png,202.02,173.95,195.34,31.46,37.27,25.07
TCGA-EI-6882_MSIH_x23985_y10888_patch01381.png,230.13,220.81,225.85,18.1,28.13,20.51
TCGA-EI-6882_MSIH_x24497_y7816_patch01401.png,211.2,193.11,206.99,42.68,58.25,41.51
TCGA-EI-6882_MSIH_x25009_y10888_patch01432.png,190.45,150.73,177.82,41.89,51.56,37.49
TCGA-EI-6882_MSIH_x3584_y11368_patch00514.png,213.8,196.33,208.41,41.61,56.79,41.65
TCGA-EI-6882_MSIH_x37627_y10496_patch00731.png,211.79,183.33,199.39,37.96,61.17,44.26
TCGA-EI-6882_MSIH_x37627_y3328_patch00717.png,208.17,184.92,199.75,46.56,63.95,47.39
TCGA-EI-6882_MSIH_x38139_y11008_patch00748.png,196.42,156.05,180.23,42.03,58.73,42.66
TCGA-EI-6882_MSIH_x40187_y6400_patch00817.png,213.58,191.88,206.12,36.19,52.99,37.28
TCGA-EI-6882_MSIH_x40699_y2304_patch00829.png,198.8,160.76,183.04,44.71,62.74,45.92
TCGA-EI-6882_MSIH_x4096_y7272_patch00531.png,184.44,155.38,182.04,46.81,54.09,39.02
TCGA-EI-6882_MSIH_x41211_y12032_patch00868.png,199.09,167.53,187.3,48.76,72.46,53.14
TCGA-EI-6882_MSIH_x44795_y11520_patch01037.png,193.62,151.28,177.56,39.79,54.18,38.29
TCGA-EI-6882_MSIH_x46843_y5376_patch01116.png,187.5,142.89,171.88,43.98,53.99,38.7
TCGA-EI-6882_MSIH_x6144_y13416_patch00641.png,197.33,159.51,184.01,34.98,43.77,30.46
TCGA-EI-6882_MSIH_x62053_y9761_patch00027.png,182.76,129.49,159.49,47.68,61.63,47.62
TCGA-EI-6882_MSIH_x64613_y10273_patch00117.png,213.41,185.16,201.24,34.6,57.17,40.32
TCGA-EI-6882_MSIH_x64613_y7713_patch00112.png,230.86,219.48,224.99,24.56,35.93,26.12
TCGA-EI-6882_MSIH_x65637_y11809_patch00170.png,228.83,216.42,222.17,25.85,39.73,30.61
TCGA-EI-6882_MSIH_x65637_y14369_patch00175.png,180.89,131.11,158.87,52.44,66.12,51.9
TCGA-EI-6882_MSIH_x66149_y6177_patch00185.png,184.41,138.71,169.02,45.15,55.92,40.67
TCGA-EI-6882_MSIH_x67685_y9249_patch00263.png,198.05,164.49,183.37,53.71,77.25,59.31
TCGA-EI-6882_MSIH_x7168_y3688_patch00668.png,204.23,173.8,192.46,45.18,63.56,46.28
TCGA-EI-6882_MSIH_x7168_y8296_patch00677.png,149.22,105.0,140.01,57.25,62.81,51.42
TCGA-EI-6884_nonMSIH_x10112_y12114_patch00724.png,190.78,146.27,175.65,43.52,57.11,40.44
TCGA-EI-6884_nonMSIH_x10112_y12626_patch00725.png,210.47,181.4,197.83,42.75,63.13,46.59
TCGA-EI-6884_nonMSIH_x2432_y9042_patch00428.png,217.13,203.46,216.01,28.98,38.24,24.84
TCGA-EI-6884_nonMSIH_x24901_y14194_patch00005.png,173.15,130.64,152.14,66.37,85.68,71.5
TCGA-EI-6884_nonMSIH_x25413_y15218_patch00015.png,208.96,182.45,196.58,50.02,70.83,54.44
TCGA-EI-6884_nonMSIH_x26949_y9074_patch00045.png,151.99,84.13,101.87,60.69,63.76,59.99
TCGA-EI-6884_nonMSIH_x27973_y13682_patch00086.png,227.28,206.78,213.09,28.88,47.39,39.71
TCGA-EI-6884_nonMSIH_x28485_y6002_patch00089.png,110.46,49.99,83.82,49.64,43.34,41.27
TCGA-EI-6884_nonMSIH_x2944_y8018_patch00448.png,212.0,194.87,211.08,25.88,30.63,19.62
TCGA-EI-6884_nonMSIH_x29509_y11634_patch00137.png,159.62,103.72,141.91,51.23,58.16,44.75
TCGA-EI-6884_nonMSIH_x30533_y13170_patch00181.png,181.47,140.36,172.63,43.61,55.39,38.46
TCGA-EI-6884_nonMSIH_x31045_y8050_patch00194.png,172.29,122.88,157.57,53.22,54.45,40.97
TCGA-EI-6884_nonMSIH_x32581_y16754_patch00276.png,219.51,206.4,216.34,37.99,56.0,39.22
TCGA-EI-6884_nonMSIH_x32581_y9586_patch00262.png,177.62,137.81,171.8,43.13,50.59,34.62
TCGA-EI-6884_nonMSIH_x33093_y11122_patch00287.png,195.91,158.4,185.44,38.35,53.2,36.03
TCGA-EI-6884_nonMSIH_x3456_y14162_patch00481.png,192.85,150.49,180.13,38.02,44.3,31.64
TCGA-EI-6884_nonMSIH_x4992_y12114_patch00535.png,202.75,169.25,193.57,33.43,39.57,26.67
TCGA-EI-6884_nonMSIH_x54987_y7457_patch00826.png,152.18,106.93,130.34,71.0,86.23,73.7
TCGA-EI-6884_nonMSIH_x56523_y11041_patch00890.png,212.64,196.16,209.92,42.09,58.79,39.89
TCGA-EI-6884_nonMSIH_x56523_y3361_patch00875.png,187.16,145.73,175.67,39.33,48.29,34.89
TCGA-EI-6884_nonMSIH_x57547_y8993_patch00923.png,186.56,149.93,180.59,40.5,47.89,32.02
TCGA-EI-6884_nonMSIH_x59083_y5921_patch00981.png,176.13,130.4,162.95,55.32,58.45,43.8
TCGA-EI-6884_nonMSIH_x6016_y13138_patch00574.png,187.78,152.02,180.6,50.86,54.56,38.24
TCGA-EI-6884_nonMSIH_x61131_y11553_patch01083.png,147.23,85.78,126.07,51.97,45.25,37.66
TCGA-EI-6884_nonMSIH_x61131_y8993_patch01078.png,139.94,76.87,116.89,53.2,52.54,44.71
TCGA-EI-6884_nonMSIH_x61643_y10529_patch01102.png,132.98,72.41,107.2,62.06,49.97,48.14
TCGA-EI-6884_nonMSIH_x61643_y12065_patch01105.png,149.68,108.44,133.59,72.66,89.44,74.57
TCGA-EI-6884_nonMSIH_x62155_y8993_patch01116.png,158.35,122.69,146.1,74.78,95.78,77.72
TCGA-EI-6884_nonMSIH_x7552_y14162_patch00632.png,185.5,127.72,160.43,39.8,50.99,39.48
TCGA-EI-6884_nonMSIH_x9600_y6994_patch00696.png,180.48,139.65,172.36,43.46,54.01,37.34
TCGA-EI-6917_nonMSIH_x23658_y4720_patch00310.png,192.94,98.56,124.99,31.19,44.88,40.41
TCGA-EI-6917_nonMSIH_x25194_y7280_patch00376.png,214.37,144.47,167.25,19.04,36.9,30.43
TCGA-EI-6917_nonMSIH_x25706_y11888_patch00405.png,201.19,126.37,152.6,28.98,46.63,39.25
TCGA-EI-6917_nonMSIH_x27242_y2672_patch00447.png,218.73,172.31,185.99,29.94,65.93,51.94
TCGA-EI-6917_nonMSIH_x27754_y6256_patch00474.png,178.77,73.34,100.8,28.03,30.21,30.9
TCGA-EI-6917_nonMSIH_x28266_y11888_patch00505.png,184.2,86.58,112.93,32.69,38.8,36.88
TCGA-EI-6917_nonMSIH_x28266_y7792_patch00497.png,193.69,95.3,123.23,25.96,33.49,31.89
TCGA-EI-6917_nonMSIH_x29290_y3184_patch00529.png,210.41,169.08,183.04,40.62,71.82,58.34
TCGA-EI-6917_nonMSIH_x29802_y3184_patch00548.png,209.28,168.49,180.78,42.17,78.26,65.2
TCGA-EI-6917_nonMSIH_x4736_y3416_patch00757.png,229.05,206.96,214.8,14.3,30.64,22.22
TCGA-EI-6917_nonMSIH_x49388_y12416_patch00066.png,194.62,116.8,143.25,33.44,56.92,47.78
TCGA-EI-6917_nonMSIH_x49388_y9856_patch00061.png,207.38,133.42,158.56,26.84,44.77,34.99
TCGA-EI-6917_nonMSIH_x50924_y7296_patch00120.png,207.99,131.02,156.57,23.59,38.32,31.32
TCGA-EI-6917_nonMSIH_x51436_y10880_patch00150.png,187.15,99.93,131.15,30.69,42.93,36.55
TCGA-EI-6917_nonMSIH_x52460_y5760_patch00183.png,187.94,106.3,135.2,36.41,48.72,41.01
TCGA-EI-6917_nonMSIH_x52972_y8320_patch00208.png,199.38,112.18,141.16,27.5,32.38,26.53
TCGA-EI-6917_nonMSIH_x6272_y10072_patch00831.png,214.4,152.98,175.4,17.0,34.25,26.24
TCGA-EI-6917_nonMSIH_x6272_y9048_patch00829.png,213.85,161.21,181.19,25.3,46.59,34.76
TCGA-EI-6917_nonMSIH_x6784_y10584_patch00854.png,205.72,138.31,161.37,27.35,47.71,39.26
TCGA-EI-6917_nonMSIH_x69221_y6208_patch00588.png,200.77,123.67,147.74,31.66,52.87,45.02
TCGA-EI-6917_nonMSIH_x69733_y10816_patch00613.png,202.79,125.46,149.4,27.62,50.67,43.59
TCGA-EI-6917_nonMSIH_x69733_y7232_patch00606.png,206.58,127.54,152.69,23.76,37.86,31.61
TCGA-EI-6917_nonMSIH_x70757_y13888_patch00661.png,230.33,218.89,220.51,32.97,55.48,47.04
TCGA-EI-6917_nonMSIH_x72293_y11328_patch00721.png,232.66,218.0,218.9,21.51,54.75,48.25
TCGA-EI-6917_nonMSIH_x7296_y5464_patch00865.png,207.31,143.32,167.75,26.61,46.6,36.86
TCGA-EI-6917_nonMSIH_x7808_y4440_patch00884.png,198.1,125.77,154.78,26.13,40.38,32.67
TCGA-EI-6917_nonMSIH_x8320_y10584_patch00917.png,173.04,94.2,119.39,45.76,62.46,55.48
TCGA-EI-6917_nonMSIH_x8320_y4440_patch00905.png,207.0,138.07,163.96,20.56,32.74,26.89
TCGA-EI-6917_nonMSIH_x9344_y3416_patch00945.png,192.35,107.0,136.55,31.98,41.36,37.04
TCGA-EI-6917_nonMSIH_x9344_y9560_patch00957.png,163.11,78.0,103.96,44.82,56.95,50.53
TCGA-F4-6569_nonMSIH_x10384_y10832_patch00664.png,176.68,113.84,155.9,37.86,39.5,29.2
TCGA-F4-6569_nonMSIH_x10896_y20048_patch00725.png,220.22,148.18,178.87,16.96,28.24,19.7
TCGA-F4-6569_nonMSIH_x11408_y11344_patch00754.png,167.47,111.79,153.04,46.68,52.66,39.45
TCGA-F4-6569_nonMSIH_x13968_y4176_patch00978.png,160.47,95.01,137.82,45.7,48.67,36.45
TCGA-F4-6569_nonMSIH_x13968_y6736_patch00983.png,177.32,122.16,159.97,47.77,52.53,38.24
TCGA-F4-6569_nonMSIH_x14480_y16976_patch01050.png,190.49,110.36,151.94,28.85,24.43,18.72
TCGA-F4-6569_nonMSIH_x17552_y7760_patch01302.png,165.3,105.37,148.82,40.53,45.22,32.51
TCGA-F4-6569_nonMSIH_x20624_y10832_patch01558.png,185.87,124.25,162.71,36.6,39.6,29.31
TCGA-F4-6569_nonMSIH_x2192_y10832_patch00037.png,202.05,161.99,187.32,40.3,59.34,41.69
TCGA-F4-6569_nonMSIH_x22160_y10320_patch01667.png,181.79,111.2,151.65,41.33,39.34,29.63
TCGA-F4-6569_nonMSIH_x22160_y10832_patch01668.png,179.5,113.55,153.72,41.77,42.73,31.73
TCGA-F4-6569_nonMSIH_x22160_y16464_patch01679.png,191.05,133.0,167.54,40.41,53.98,37.8
TCGA-F4-6569_nonMSIH_x26256_y12368_patch01945.png,188.85,110.05,150.31,36.45,32.18,24.29
TCGA-F4-6569_nonMSIH_x26768_y13904_patch01980.png,178.8,124.35,159.69,49.78,63.68,45.95
TCGA-F4-6569_nonMSIH_x28816_y17488_patch02111.png,174.4,111.51,151.03,45.86,54.76,39.63
TCGA-F4-6569_nonMSIH_x29328_y24144_patch02152.png,197.36,141.46,170.83,43.07,62.96,45.2
TCGA-F4-6569_nonMSIH_x31376_y15952_patch02244.png,177.91,116.55,154.33,43.13,55.48,40.0
TCGA-F4-6569_nonMSIH_x31376_y21584_patch02255.png,187.86,124.13,159.84,39.87,50.09,36.53
TCGA-F4-6569_nonMSIH_x3728_y15440_patch00131.png,218.11,152.66,179.48,24.85,50.09,35.72
TCGA-F4-6569_nonMSIH_x3728_y20048_patch00140.png,224.4,167.35,191.3,17.51,30.8,21.45
TCGA-F4-6569_nonMSIH_x4240_y10832_patch00156.png,201.0,162.06,187.21,43.48,63.9,44.65
TCGA-F4-6569_nonMSIH_x4752_y6224_patch00184.png,185.63,137.42,169.06,46.11,61.23,44.54
TCGA-F4-6569_nonMSIH_x5264_y20560_patch00252.png,218.05,139.57,171.29,18.63,31.77,23.13
TCGA-F4-6569_nonMSIH_x5776_y6736_patch00267.png,176.9,128.56,163.06,50.45,66.08,47.33
TCGA-F4-6569_nonMSIH_x5776_y9296_patch00272.png,192.08,149.01,177.36,47.48,69.03,48.77
TCGA-F4-6569_nonMSIH_x6288_y13904_patch00323.png,222.23,158.88,183.49,23.99,42.63,31.84
TCGA-F4-6569_nonMSIH_x6288_y20560_patch00336.png,215.29,131.25,166.12,18.21,20.58,15.74
TCGA-F4-6569_nonMSIH_x7824_y14416_patch00457.png,226.28,162.49,186.57,16.19,36.56,27.15
TCGA-F4-6569_nonMSIH_x7824_y3152_patch00435.png,177.7,110.93,146.52,51.96,59.75,46.27
TCGA-F4-6569_nonMSIH_x9360_y25680_patch00611.png,239.38,227.97,230.12,9.03,36.13,25.17
TCGA-F4-6570_MSIH_x1024_y10800_patch00019.png,193.97,126.25,160.54,43.24,37.43,30.03
TCGA-F4-6570_MSIH_x10752_y26160_patch00860.png,162.51,97.29,142.86,37.09,33.27,24.93
TCGA-F4-6570_MSIH_x12288_y27184_patch01010.png,164.3,101.25,145.58,36.29,33.46,25.43
TCGA-F4-6570_MSIH_x12288_y6704_patch00972.png,155.9,85.91,134.2,36.88,30.58,23.42
TCGA-F4-6570_MSIH_x12800_y14896_patch01037.png,166.96,92.63,139.17,33.65,33.46,24.84
TCGA-F4-6570_MSIH_x13312_y24624_patch01107.png,174.82,111.11,151.98,37.63,42.63,31.31
TCGA-F4-6570_MSIH_x14336_y27184_patch01213.png,172.25,110.42,151.6,37.89,37.62,27.8
TCGA-F4-6570_MSIH_x14848_y20528_patch01251.png,168.48,98.7,143.91,36.08,34.01,24.93
TCGA-F4-6570_MSIH_x14848_y29744_patch01269.png,223.56,201.56,210.5,22.08,46.96,32.45
TCGA-F4-6570_MSIH_x15872_y12336_patch01335.png,155.91,92.33,136.21,51.92,46.08,35.72
TCGA-F4-6570_MSIH_x15872_y27184_patch01364.png,184.8,126.81,163.0,35.18,40.64,29.06
TCGA-F4-6570_MSIH_x16896_y18480_patch01441.png,169.6,98.48,143.79,35.33,33.85,25.09
TCGA-F4-6570_MSIH_x16896_y5680_patch01416.png,186.51,112.76,148.11,55.87,48.19,36.91
TCGA-F4-6570_MSIH_x18432_y14896_patch01573.png,170.87,99.37,144.06,35.97,32.72,24.49
TCGA-F4-6570_MSIH_x20992_y6704_patch01765.png,200.54,122.72,156.96,38.39,44.26,33.64
TCGA-F4-6570_MSIH_x23040_y7728_patch01907.png,196.7,112.01,150.4,35.02,34.48,25.93
TCGA-F4-6570_MSIH_x23552_y11824_patch01949.png,163.47,92.54,139.13,33.82,31.74,24.52
TCGA-F4-6570_MSIH_x24064_y15408_patch01994.png,170.78,98.27,143.24,35.72,33.8,25.42
TCGA-F4-6570_MSIH_x26112_y18480_patch02162.png,178.1,114.14,154.32,39.34,44.87,32.38
TCGA-F4-6570_MSIH_x26112_y3120_patch02132.png,181.29,118.56,157.46,34.72,38.95,27.93
TCGA-F4-6570_MSIH_x28160_y2096_patch02299.png,206.68,144.46,170.95,36.88,56.43,41.57
TCGA-F4-6570_MSIH_x30208_y6192_patch02469.png,162.98,95.04,137.95,42.51,37.85,29.09
TCGA-F4-6570_MSIH_x32256_y17968_patch02622.png,183.66,113.71,153.28,33.21,39.79,29.02
TCGA-F4-6570_MSIH_x38400_y28208_patch02927.png,221.66,198.2,210.4,30.32,52.8,36.1
TCGA-F4-6570_MSIH_x6656_y25136_patch00485.png,169.99,112.06,153.89,37.28,37.02,28.0
TCGA-F4-6570_MSIH_x7680_y12848_patch00550.png,168.34,98.53,143.59,37.61,38.08,27.68
